trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
38,True,"{'a': 0, 'e': 0}",20,5,17.245412950392215,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
39,True,"{'a': 0, 'e': 0}",20,2,-16.67244666296103,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
40,True,"{'a': 0, 'e': 0}",20,0,21.243495059560605,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
41,True,"{'a': 0, 'e': 0}",20,0,-21.319803385623462,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
42,True,"{'a': 0, 'e': 0}",25,11,23.572204946685645,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
43,True,"{'a': 0, 'e': 0}",20,0,-18.882228416205024,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
44,True,"{'a': 0, 'e': 0}",20,0,26.105445571204807,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
45,True,"{'a': 0, 'e': 0}",20,0,-34.70130423743496,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
46,True,"{'a': 0, 'e': 0}",25,8,-30.249057765016683,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
47,True,"{'a': 0, 'e': 0}",25,3,31.40739815308091,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,True,"{'a': 0, 'e': 0}",25,0,-6.470744803770922,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
49,True,"{'a': 0, 'e': 0}",35,3,44.4766802601026,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,True,"{'a': 0, 'e': 0}",20,0,-16.649643959549714,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 0}",0
51,True,"{'a': 0, 'e': 0}",25,0,30.20881903596325,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
52,True,"{'a': 0, 'e': 0}",25,0,34.87155572612177,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
53,True,"{'a': 0, 'e': 0}",20,0,27.137243562533044,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,True,"{'a': 0, 'e': 0}",20,0,-23.508625056951725,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
55,True,"{'a': 0, 'e': 0}",20,0,0.032626251060443034,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
56,True,"{'a': 0, 'e': 0}",20,0,17.742155343289642,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,True,"{'a': 0, 'e': 0}",25,14,20.2998300881503,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
58,True,"{'a': 0, 'e': 0}",20,4,-32.09111526081237,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
59,True,"{'a': 0, 'e': 0}",25,13,25.081079325853707,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
60,True,"{'a': 0, 'e': 0}",20,12,-28.034123763324178,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
61,True,"{'a': 0, 'e': 0}",30,0,24.419726594678604,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
62,True,"{'a': 0, 'e': 0}",25,3,28.752675165389668,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,True,"{'a': 0, 'e': 0}",20,0,24.981711542634322,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
64,True,"{'a': 0, 'e': 0}",20,0,-56.397595516173205,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
65,True,"{'a': 0, 'e': 0}",20,0,-31.83787155366812,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
66,True,"{'a': 0, 'e': 0}",20,0,25.349836095756146,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,True,"{'a': 0, 'e': 0}",25,0,-14.16097826713775,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
68,True,"{'a': 0, 'e': 0}",25,0,12.45916013777583,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
69,True,"{'a': 0, 'e': 0}",25,0,31.669023335602912,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
70,True,"{'a': 0, 'e': 0}",25,5,14.208298707605362,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
71,True,"{'a': 0, 'e': 0}",20,0,24.972070930923707,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
72,True,"{'a': 0, 'e': 0}",20,0,-14.33223672678187,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
73,True,"{'a': 0, 'e': 0}",25,0,-8.580691878649727,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
74,True,"{'a': 0, 'e': 0}",20,16,5.6766661235028355,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,True,"{'a': 0, 'e': 0}",25,0,9.55512443763596,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
76,True,"{'a': 0, 'e': 0}",20,0,-19.53339176843461,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
77,True,"{'a': 0, 'e': 0}",20,0,23.089686035174157,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
78,True,"{'a': 0, 'e': 0}",35,8,-5.45330302828855,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 1}",1
79,True,"{'a': 0, 'e': 0}",30,0,44.48032471142931,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
80,True,"{'a': 0, 'e': 0}",25,20,8.11056534118215,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,True,"{'a': 0, 'e': 0}",25,0,-15.460579784466097,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
82,True,"{'a': 0, 'e': 0}",20,0,22.45886710227212,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,True,"{'a': 0, 'e': 0}",20,0,26.470449392571076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
84,True,"{'a': 0, 'e': 0}",20,0,-45.98073617085458,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
