trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
104,False,"{'a': 0.5, 'e': 0.32997659774057014}",20,3,-17.400434173176883,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
105,False,"{'a': 0.5, 'e': 0.16299078079570548}",30,14,20.22559371681487,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.5, 'e': 0.616052331690985}",30,6,-141.1317881596602,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 3}",1
107,False,"{'a': 0.5, 'e': 0.9182827862121189}",20,2,-102.75844333239078,"{0: 7, 1: 3, 2: 6, 3: 2, 4: 0}",1
108,False,"{'a': 0.5, 'e': 0.9956855884367365}",20,0,-57.35509180864109,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
109,False,"{'a': 0.5, 'e': 0.8293098328631502}",25,3,-37.89805067817628,"{0: 14, 1: 5, 2: 3, 3: 0, 4: 0}",1
110,False,"{'a': 0.5, 'e': 0.45989010701310373}",20,15,3.5442143794554113,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.5, 'e': 0.022126756261955732}",20,11,-27.14837581500273,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
112,False,"{'a': 0.5, 'e': 0.49872621790648564}",25,0,9.705767326129017,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
113,False,"{'a': 0.5, 'e': 0.853220107722584}",30,0,-112.85619541580787,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
114,False,"{'a': 0.5, 'e': 0.9988159580766447}",30,0,-212.7052378947527,"{0: 18, 1: 3, 2: 4, 3: 1, 4: 4}",0
115,False,"{'a': 0.5, 'e': 0.8998668269691938}",20,0,-124.53662037208636,"{0: 10, 1: 6, 2: 1, 3: 1, 4: 2}",0
116,False,"{'a': 0.5, 'e': 0.580598912666927}",30,3,-63.21205119287339,"{0: 20, 1: 2, 2: 4, 3: 0, 4: 1}",1
117,False,"{'a': 0.5, 'e': 0.11918013544881928}",25,6,-22.72512351399737,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
118,False,"{'a': 0.5, 'e': 0.37141809547969407}",20,6,-112.63137144174566,"{0: 9, 1: 1, 2: 0, 3: 2, 4: 2}",1
119,False,"{'a': 0.5, 'e': 0.7710802229758452}",25,0,-117.82284638299686,"{0: 15, 1: 2, 2: 5, 3: 2, 4: 1}",0
120,False,"{'a': 0.5, 'e': 0.9819550195245901}",20,0,-125.54044948697113,"{0: 12, 1: 2, 2: 3, 3: 1, 4: 2}",0
121,False,"{'a': 0.5, 'e': 0.9524129804151563}",30,0,-138.7275753943264,"{0: 20, 1: 4, 2: 2, 3: 2, 4: 2}",0
122,False,"{'a': 0.5, 'e': 0.6896870271361664}",25,13,-86.05397704667973,"{0: 6, 1: 1, 2: 3, 3: 1, 4: 1}",1
123,False,"{'a': 0.5, 'e': 0.25810163593826746}",25,3,16.83137861495431,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.5, 'e': 0.23667603734656428}",30,17,-58.56850336664421,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
125,False,"{'a': 0.5, 'e': 0.6735071623235862}",25,0,-100.34539097735045,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
126,False,"{'a': 0.5, 'e': 0.9454402445803316}",30,0,-268.36104679426035,"{0: 15, 1: 5, 2: 4, 3: 1, 4: 5}",0
